0 40799.74084152685 31648.091881044587 35955.33277233001
1 40872.974168652545 33408.1814922386 36770.245060874644
2 40912.862241587536 34578.936873629085 37401.23248544053
6 41126.00953243033 36879.59830001499 39149.16275706554
7 41223.19354434345 37346.41196781284 39513.58228259932
8 41395.71028261003 36783.195572791614 39800.36101326905
9 41902.121667150444 37763.299765779775 40070.63610960856
10 42143.86988888078 38371.37470217567 40302.62578835205
12 42210.40221493353 38936.77849266476 40685.54113390492
14 42600.91048731009 39207.584609327765 40964.61549306877
15 42697.31878928355 38921.6651871735 41111.34833822661
17 42950.54492285541 39522.76413515219 41433.72258607458
18 43119.60715191814 39573.59538159592 41582.18373388165
19 43324.5047366728 39771.432818098045 41718.3280039852
21 43352.17382250335 39726.09454722337 41953.100971848515
22 43365.74835472306 39670.905051841764 42084.33171945025
23 43478.893639400536 39848.83052914987 42227.73556039644
24 43544.224727237066 39572.25907270479 42357.67988051574
25 43607.54481872125 40219.15285420009 42491.77324277581
26 43827.639498311524 40023.18101106033 42610.884455531595
30 44138.18934620815 40751.15931000303 42923.680945020606
31 44345.96811098274 41130.83649142029 42992.0958039154
37 44591.86858741472 41259.32807282871 43364.777309721525
38 44765.636921047946 41475.100452480336 43403.33313378546
41 44898.983382071034 41602.553099225646 43639.48280423339
45 45145.16513580088 41404.53633679567 43873.532994495596
46 45256.09189428015 41532.05275873323 43939.54522549458
47 45582.75215117761 42127.90491665903 43988.039100403075
54 45739.11130905369 42264.075578464064 44392.7664346306
57 45774.310498125 41204.9915967637 44583.65592559557
59 45843.497863397 42394.36674795483 44685.7668304502
61 45862.231563311965 42416.50946205683 44766.973361072334
64 46082.262888382415 43116.995391638775 44925.65359326825
67 46101.04323889193 42718.00437172611 45032.88675494587
69 46126.62891885568 42674.733528831486 45097.05547018784
71 46159.55561328075 43144.69544417815 45142.31847724746
72 46229.587103453916 42833.25028044198 45184.38061892451
73 46318.5807818428 42033.31770351749 45225.145645934615
74 46322.36394875933 43170.94351610622 45261.72460007709
76 46356.49189202293 42903.47751098206 45338.89968228813
78 46445.29487897374 43354.979878069666 45406.89691900793
79 46475.69027680054 42518.9333411267 45398.15863894043
81 46482.66141981789 43333.224411771705 45522.0795118361
82 46509.24911744751 43075.013101835815 45530.78095994468
83 46560.66402118731 43086.69700666652 45519.640340049365
85 46624.98163730967 43303.49012476496 45572.33583514383
87 46627.85126052872 42887.09394817267 45644.698871596294
88 46723.367349840366 43515.052501218684 45682.816244920265
91 46874.62957372708 43736.98002209907 45724.992757839456
95 47015.681895032656 43549.48524864226 45778.57117593106
98 47036.24553615609 43311.54316734339 45875.21267206546
99 47076.23523618798 42721.84111299326 45902.14043448648
105 47108.60850726947 42846.61596771992 46013.72022767001
108 47152.36442990424 43503.47779996987 46089.64956015592
109 47267.65873348489 43994.80779310288 46117.18884501557
111 47318.87374668526 43786.026240235944 46192.60941732174
114 47337.88941316427 43897.73408899864 46259.410703318
115 47343.9350541693 43833.486410486694 46300.02857874792
119 47420.287377047076 44194.0493698446 46389.35928892252
122 47468.72988533159 43748.9057666446 46443.4089984241
124 47567.64109563755 44333.302282690136 46481.232360776565
127 47765.33079907317 44505.29962195495 46555.69432514839
130 47766.045172373415 43868.033037915586 46577.995995120364
136 47821.525157709955 44202.964916185185 46676.08109533808
141 47833.790794819535 44331.92161448493 46790.48381674875
145 47949.08399181984 44431.015078646386 46859.591495047156
148 47986.71652139098 44657.549262503126 46901.578360317326
153 48095.000073354626 44867.2915747404 46969.4764327303
164 48102.61458018726 44361.37586429315 47096.68820158042
165 48107.99307575081 44683.41223544826 47114.42503243271
