0 40106.09504539502 31479.508655835092 36070.313724832355
1 40241.16757180658 34072.555812202045 36801.730901573326
3 40268.22825323519 34901.71807173623 37885.12983134721
4 40472.292601068286 36376.53405946557 38293.79229314417
7 40624.23839371566 37229.07492016072 39180.32521655551
8 40683.00972055963 37602.569980355445 39448.08664798956
9 41011.182264118084 37367.77062408664 39609.21986239459
10 41747.06896873725 37650.22601144685 39803.042825111064
11 42570.49660683368 37997.28226317958 39992.626688840246
15 42591.72161672106 38924.10752972895 40732.46220598716
16 42790.421003578456 38420.913551493584 40887.64468964003
17 42973.65804493619 38765.95190498195 41092.68154590229
19 43035.66725110633 38544.39306966382 41431.76491044592
21 43101.084198317774 39605.88236289624 41822.22724203462
22 43565.46530017944 40065.40465203151 41967.10559288091
25 43726.16901216707 40517.41222733942 42359.97730785073
28 43843.695251659294 40584.8206232855 42626.712826118375
30 43932.11974001375 40269.56139530284 42787.54038344114
31 44040.97736514699 40888.93188161905 42858.14708185673
32 44174.511254323756 40425.357874201814 42940.2336846695
33 44384.15361447478 40970.10725166715 43001.80502116639
35 44524.251896938236 40059.02801187265 43123.005913138964
37 44662.27834484582 41234.88562345362 43302.79608507379
39 44709.677374814 41525.58276534695 43444.736836715914
40 44784.469547102344 41189.03906605498 43506.07785080012
41 44799.34273703539 41088.37178933987 43587.31039013062
42 45032.930202774856 41087.33014486528 43685.73479543018
49 45065.688611207304 41664.599197932155 44040.71301023827
50 45126.24456172186 41498.85773656635 44114.90356834577
51 45143.206189758 41730.55678983933 44125.76075107103
53 45392.25765657632 41888.81517178454 44206.80211992857
57 45539.47514474025 42391.42775107021 44380.23065121735
58 45594.10042310887 42279.76822070964 44471.36035188012
61 45692.00647197798 42265.4139846086 44569.57906135462
63 45938.233117914875 42697.93035307105 44666.96201775076
65 46043.032776983004 41690.97510540807 44737.583063924125
70 46280.6912798168 42254.73374683707 44957.16573787132
72 46295.79939730158 42903.32805755597 45029.12694643925
75 46348.22108553713 42898.07375415527 45140.11247709273
77 46354.70223769251 42886.49236539684 45200.13291557062
79 46358.39355404816 43035.295906862055 45329.07803828837
82 46379.52759658798 43746.77459432653 45451.672138922775
84 46432.38547537923 42933.800533482696 45495.13580404034
85 46473.69592966678 42678.08623394498 45560.15868078612
86 46563.94637208345 42938.51316956925 45575.873904328626
88 46742.98977340419 43572.44201153711 45581.71185051411
91 46782.58573727625 42957.537412061654 45641.45161529374
95 46801.84887798198 43232.271589118885 45763.62065185433
97 46879.37018497768 43408.879638342296 45798.13771958076
98 46919.53845514554 43413.52923989854 45835.42146282264
100 47111.401597691976 43633.19688824797 45874.078634304344
107 47355.54203562062 43190.88363967173 46116.015200064525
115 47361.13351413288 44032.7519555397 46224.397369268336
120 47469.82433148659 43615.465214644064 46293.237706144
121 47529.82394753966 44265.83580709119 46337.589778968366
125 47575.236804634216 44565.72056457553 46527.00478483568
131 47597.988764670685 43851.04157818281 46640.601750379305
133 47647.62027364098 44460.07851272293 46645.14933290238
134 47747.42004810536 44482.99170184165 46649.22019905765
141 47756.355329907215 43655.735746818915 46769.032002293636
142 47808.07385625836 44020.997377611806 46790.874432979224
143 47827.46382285488 44745.28579400121 46780.25145679654
144 47831.802833741174 44285.16561620792 46792.42829992191
145 47889.616724315994 44071.05790341636 46801.513570801006
156 47919.404609780184 44550.73725150745 46891.5438297315
157 47961.61004607824 43807.25873512741 46881.07112002452
158 47975.15797047183 43357.85785410544 46934.654744051855
163 47994.37776247702 44030.64852691583 47046.66451735731
