0 39420.0901401221 32751.426255257607 36172.34032885946
1 40219.48379395894 35818.77525660495 38086.024310491826
3 41107.17271221016 38560.87367153125 39646.32749012765
4 41220.852176089764 38863.880096859095 40099.3228815347
5 41607.7851421342 38965.242388918385 40572.2730719855
6 42113.938181648504 40322.9422420429 41121.53020890799
7 42122.446646396624 40251.84303453861 41431.645068091195
8 42920.81528496259 40551.80552654043 41766.01782141871
10 43033.210968601634 41315.338610787796 42442.33606650115
11 43356.4680447333 41283.04876406813 42691.05401800319
12 43366.05563194078 41617.202495261154 42688.272049900734
13 43445.1390152827 41811.90407568196 42920.46358982667
14 43713.42141178324 41792.804186352914 43095.581390788844
15 43744.320440337906 41797.165990987145 43061.064876908466
16 43877.365078497314 41546.54706335103 43338.839341081286
17 43983.45217845441 42604.486119527544 43450.15777481709
18 44183.07546824133 42697.86638783138 43616.91996985808
19 44223.092212132615 42779.18434581094 43741.56212961321
21 44744.68402059835 42635.33303843179 43961.302108626405
22 45189.15497408411 42237.011811994096 44034.54032686293
24 45196.79839969507 43178.713674144776 44634.04435096322
25 45325.586241324956 43094.675635609885 44824.55834513443
26 45434.76279060216 43303.408217101955 44918.180765660276
27 45477.998744261466 43660.35700503304 44974.39946379023
28 45573.41681997032 43179.40761073709 45011.24091231593
29 45645.378418812754 44292.506809914914 45198.188649027936
30 45823.715609254876 43844.064197774205 45136.34068493115
31 46065.32816495803 42781.07764604991 45259.08546589415
32 46148.814969433704 43284.56965038869 45453.64596998263
33 46220.36477322304 44891.60237084469 45604.50258117957
34 46227.08153952702 44487.17657716211 45696.13510190725
35 46468.43670196657 44642.77767256138 45775.28350959618
38 46481.50791474791 44379.62663966484 45912.34103648146
39 46828.8453685858 44538.37571189065 46030.883337627376
40 46830.33369097962 44874.58594114589 46160.50771869905
41 46857.537373364896 44378.596740318564 46311.48126162396
42 46972.67037182366 44999.22102253428 46526.90970963572
45 47043.91737759814 44788.24169037702 46533.63668279485
46 47194.53843884895 45083.251936795554 46428.425960328255
48 47288.12656653876 45309.8400820144 46640.33131035428
49 47350.522340251424 45411.142941426944 46692.706278722035
50 47572.48659562531 45270.11044058749 46825.30674599463
51 47800.862688687164 45336.933683681076 46847.74753204434
54 47809.03351848578 45907.64229196711 47439.80583754827
56 47875.923409904724 45840.83589352611 47402.74464076516
58 47911.21610748873 46058.45932882157 47448.62379783528
59 48026.66644558622 46311.640902585976 47585.19876197903
61 48160.55130665764 46538.65858869785 47565.431063084165
63 48206.22523444465 46916.60378806466 47865.52276264832
65 48255.22052607504 46386.213645997406 47729.31986428924
66 48259.204252498435 46616.30244445978 47860.00882992152
68 48338.251999816894 46481.992496308296 47788.35700712377
70 48396.0426348723 46053.171095334124 47755.44524369534
73 48421.48975564765 46297.85505424534 47849.23080246817
76 48466.750466659985 46434.766287942904 47904.45204732586
79 48476.990462224516 46717.13621416021 48048.24990867734
80 48507.31503973782 46480.568210569814 47990.616746718995
81 48554.49688446716 47357.21195249214 48128.928097564465
82 48646.07148804708 46687.257610512854 48110.780706384874
84 48724.51745770626 46573.35025142888 48104.72411897499
85 48749.830458476965 46507.53815152122 48089.061578681765
90 48807.98120481417 47189.068116193055 48354.37530410597
92 48823.32718078155 47205.376816471624 48405.29091348473
95 48857.70219668242 47046.09562682131 48353.8046964688
96 48967.8244088138 46445.881924294714 48371.53449480386
97 49037.32091519418 46825.78875201352 48377.67852126208
100 49118.55753868516 47086.629587668955 48575.0253360607
101 49186.60660030586 47633.670259118066 48625.413223612035
103 49203.550805387065 47183.048243928766 48503.97972051696
104 49211.35503509119 47012.40736109135 48721.770499453785
108 49218.43948779257 47545.13020139016 48804.45731826236
109 49269.87673983374 46994.71656603168 48720.14265936843
110 49271.33932805709 47408.95291038305 48788.484832501126
113 49295.09220259912 47313.402832344465 48741.773309498734
115 49317.44508636014 47603.9568735971 48824.17326384527
119 49344.44152263344 47208.66139844012 48848.264755155265
121 49356.11482907385 47908.01314587491 48958.16080852934
123 49378.0874387401 47956.23799042756 48941.48794158485
124 49407.90679708288 47444.310550364404 48835.925120860506
128 49413.619959367425 47538.713290725806 48947.8180306448
129 49413.6962488168 47661.65442016191 49023.8013728769
130 49416.66157418534 47252.07847533394 48883.37560414457
131 49422.26352360699 47655.18934496268 48959.260914467006
133 49424.65284091886 47259.95804874344 48860.72930618782
135 49446.93782606327 47769.075495837045 49032.25001109002
137 49452.468465502236 47911.53508777475 48969.022382847135
138 49488.77270884842 47568.1575414463 48918.956078739444
149 49536.270203856264 47789.15510787507 49052.899296513984
155 49565.095441590594 46757.50009173739 48994.490306259075
161 49566.430897489365 47624.586564004996 49026.95620304129
163 49567.749286060745 47770.935834054944 49131.241409356706
165 49573.70133105707 47531.38843703005 49167.189997736095
173 49587.403397569346 47846.37233606336 49133.47460438584
175 49587.71370078846 46875.5394634367 48939.86195026125
176 49604.489306006784 47781.01844634782 49098.69611472244
178 49630.602420628595 47748.711011968684 48988.50299679465
181 49663.642315054414 47988.27585122701 49242.93328836025
191 49674.89636905498 47943.97859090446 49151.270377854846
203 49679.41168817624 47958.36526300412 49282.04163817121
205 49688.06467939034 47917.47886909642 49244.668261313906
206 49704.38114865069 46968.96721639744 49179.06067938653
211 49704.52089012678 48232.71945710683 49320.28652125916
212 49738.05732561294 47834.67924349461 49261.53013273682
214 49744.05904503377 47812.70934269563 49225.84523887074
220 49744.92822997221 47656.666826551176 49185.74687650503
224 49752.58043601142 47886.24933754613 49338.66235952107
226 49759.89244315027 47837.48504260415 49184.42990778414
235 49760.10228289079 47977.700410821766 49292.58871735367
236 49769.33755696922 48060.002989833854 49371.37303543214
240 49793.55254078825 48059.58905406722 49249.75962422483
248 49794.916185565016 47959.566408099374 49383.9870945175
251 49800.32755942348 48133.6777841764 49392.49664042778
256 49809.84278248027 47973.64677775682 49390.08309431768
260 49810.70210956115 47776.933930815074 49242.507369139494
264 49834.52179187412 48412.41072150139 49497.569875948335
271 49839.455228521016 47693.78482790682 49280.9279977392
275 49844.77562950533 48010.84184234267 49361.499075473854
277 49857.65928223811 48140.53980027955 49442.05039103971
278 49858.97301350962 47944.765405262755 49397.92493678762
287 49868.808239147205 48007.85540106122 49320.467674453634
293 49872.808860811645 48077.90227978623 49368.04380577172
297 49874.2884256692 47741.19753075932 49385.96350066161
301 49878.66447109171 48011.35064691034 49423.886304923806
302 49883.59790773862 48287.65963220106 49481.55235790194
303 49884.10547348766 47129.816259319225 49441.952172326666
304 49889.399937290174 48310.48395800277 49490.44566288675
308 49889.815378038635 48076.723347437626 49462.21027390141
