0 40203.54008778015 32123.91992896649 36015.48892778037
1 40765.35552593448 33510.07591272279 36830.54223167301
4 40769.281447815134 36397.30106654932 38526.34772246018
5 41097.732259842 35889.60564114232 38881.25310460615
6 41141.5972876141 36733.46337790433 39187.01564692905
7 41247.94969768873 37363.63319919773 39500.94786577955
9 41570.01918535126 37579.33074604897 39994.92223800395
11 41692.877967369735 38251.76638380238 40379.89303040841
12 41946.09036916839 38868.659107011306 40540.68423876292
13 42214.113336741306 38882.84579586632 40671.40344296089
14 42241.95823440323 38761.17867653398 40800.41075526086
16 42325.18260612337 39321.46149323995 41127.995858517424
17 42409.21210777371 39183.250071614675 41246.69765303114
18 42625.92620322667 38226.68745040238 41357.790005952236
19 43092.91729537728 39682.091276606225 41506.907296837504
21 43170.4916066921 39505.42174073706 41747.50625337867
22 43194.51125211466 40137.18570877565 41851.47984497772
23 43293.02492601916 40252.672817628794 41956.53244100352
26 43364.03884184442 40353.29366279595 42218.80867514871
28 43679.3274985666 40581.397316253264 42383.168526908885
29 43684.85581755393 40181.539891864995 42473.6720316116
30 43762.807345795765 40802.0155769018 42555.79933729175
31 43842.50421644523 40462.30000065441 42644.47351272333
33 44291.89655120677 40550.5194897419 42820.84318112842
37 44292.32377543746 40727.8695016414 43132.88960486939
38 44296.943950387315 40747.26615048678 43182.73152145196
39 44479.49233344326 41257.00092062674 43276.957380983
42 44525.30933669235 39781.99174695414 43470.260569356156
44 44538.40885917575 41096.62776226426 43629.879822331925
45 44822.52132651255 41789.342771428084 43694.47524182197
47 44912.85930288296 41908.19712067047 43762.904871893654
48 44944.3574150752 41878.05849894796 43838.730970105345
52 44965.989334062855 42138.992737239874 43999.49666663003
53 45026.94236300208 42144.78214124514 44048.594641825155
54 45223.006654985445 42250.19803201506 44101.69974699554
56 45361.92023247119 41355.789970959115 44192.38936912705
59 45454.69495295452 41961.66049430545 44324.166505106194
62 45514.25259346812 42463.645378755915 44444.093087262976
63 45745.447407973734 42452.31652706848 44462.040664039414
65 45809.539596317365 42545.2530555546 44547.80415653446
69 46190.22278741497 42605.094831610164 44704.474265651654
72 46218.027679574814 43029.40425194234 44864.42762809256
74 46373.43391684025 42785.609301339704 44971.901743801056
75 46528.08830514281 42244.56908800659 45059.93493804566
80 46528.59443106327 43097.828003954215 45287.56139418149
81 46656.97714428467 43050.392365610795 45379.542344597445
86 46798.49503734675 42806.027449768175 45624.821414388454
91 46850.81138402426 43213.172793840975 45795.33877881578
94 46885.13078759794 43675.44878845235 45805.96066563869
98 46938.03348392843 43716.6650993382 45931.602110770276
100 46971.822906675414 43607.33999465923 45979.05649199645
101 47000.92231242975 43849.59441525845 46034.420725126525
103 47043.394512449486 43837.20369644808 46069.199407475855
105 47061.8559055944 43744.68613167375 46077.96478022752
106 47097.68965267813 43768.322546854106 46070.519311268676
107 47176.51703190287 43343.73718592872 46116.935064459365
108 47306.80373682353 44216.10355053875 46101.44426674905
115 47357.03767032338 43522.407923891915 46273.53830321809
116 47358.503822740626 43857.33850140648 46305.0106610738
117 47423.67915741057 43762.450405589014 46355.69825179476
122 47460.45291525888 43747.6043284899 46457.21194233469
126 47550.47452644381 43744.707477375385 46496.81125216087
131 47555.09736579896 44268.274725151954 46574.66659155573
132 47617.03105201033 44516.07103245289 46611.59478001427
135 47659.345780850665 44512.63869575822 46625.97665568823
136 47719.0168323498 44047.93021436586 46627.693021949985
143 47729.23328608445 44271.3298837942 46723.74388815733
144 47735.708324051455 44725.45182197918 46775.67135042985
146 47839.232236293254 44337.90427347679 46782.12568405668
148 47905.6742398716 44458.79390502179 46819.896796389374
154 47931.296660678934 44490.36238279331 46920.52530457886
160 47943.480217713724 44778.118238236835 46946.287777854006
162 48047.280008882066 44274.148489878295 46990.31908249568
164 48056.66608879179 45007.59033494185 47016.711412724995
165 48160.020728122385 44741.857787521374 47012.38049324972
168 48161.395828827044 44702.67415062642 47013.05934484625
173 48164.19947460444 44678.5780574057 47106.62844346973
175 48193.17245948376 44587.9941346777 47129.51004335844
177 48265.44778534544 44795.55175413816 47130.51990943336
189 48300.48128115923 44633.58113030167 47264.358835386854
190 48309.02655875291 45094.38119932791 47283.35200889808
191 48339.72442787482 44871.927629285514 47273.66166242431
193 48368.38781788323 44343.74554500609 47326.42748281409
195 48506.400124956555 45033.8633389797 47371.645911362924
196 48534.63918520808 45096.11025293015 47350.59269132866
202 48569.59636049886 45106.71108117988 47418.942517186115
212 48578.68672052421 44770.6891417901 47541.406948738826
214 48626.367031874375 44760.82390073485 47574.66695640565
218 48675.17554272508 45234.690973025594 47607.42192539312
